# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    6.411411411    4.513058466    4.513058466    4.513058466
    6.426426426    4.446502015    4.446502015    4.446502015
    6.441441441    4.386344436    4.386344436    4.386344436
    6.456456456    4.334713240    4.334713240    4.334713240
    6.471471471    4.288315185    4.288315185    4.288315185
    6.486486486    4.245293427    4.245293427    4.245293427
    6.501501502    4.206415260    4.206415260    4.206415260
    6.516516517    4.174754523    4.174754523    4.174754523
    6.531531532    4.152272000    4.152272000    4.152272000
    6.546546547    4.139022878    4.139022878    4.139022878
    6.561561562    4.137039641    4.137039641    4.137039641
    6.576576577    4.137837501    4.137837501    4.137837501
    6.591591592    4.119863701    4.119863701    4.119863701
    6.606606607    4.071763806    4.071763806    4.071763806
    6.621621622    4.003489691    4.003489691    4.003489691
    6.636636637    3.929657528    3.929657528    3.929657528
    6.651651652    3.853049186    3.853049186    3.853049186
    6.666666667    3.773542123    3.773542123    3.773542123
    6.681681682    3.696747617    3.696747617    3.696747617
    6.696696697    3.628402451    3.628402451    3.628402451
    6.711711712    3.572600841    3.572600841    3.572600841
    6.726726727    3.531773047    3.531773047    3.531773047
    6.741741742    3.508248953    3.508248953    3.508248953
    6.756756757    3.502771369    3.502771369    3.502771369
    6.771771772    3.511387801    3.511387801    3.511387801
    6.786786787    3.527952085    3.527952085    3.527952085
    6.801801802    3.545442868    3.545442868    3.545442868
    6.816816817    3.554933055    3.554933055    3.554933055
    6.831831832    3.543979929    3.543979929    3.543979929
    6.846846847    3.504283351    3.504283351    3.504283351
    6.861861862    3.440629090    3.440629090    3.440629090
    6.876876877    3.365348498    3.365348498    3.365348498
    6.891891892    3.289867416    3.289867416    3.289867416
    6.906906907    3.221134388    3.221134388    3.221134388
    6.921921922    3.165751880    3.165751880    3.165751880
    6.936936937    3.131507014    3.131507014    3.131507014
    6.951951952    3.114938269    3.114938269    3.114938269
    6.966966967    3.101602591    3.101602591    3.101602591
    6.981981982    3.082503443    3.082503443    3.082503443
    6.996996997    3.062257765    3.062257765    3.062257765
    7.012012012    3.049374027    3.049374027    3.049374027
    7.027027027    3.041518115    3.041518115    3.041518115
    7.042042042    3.028166153    3.028166153    3.028166153
    7.057057057    2.999162126    2.999162126    2.999162126
    7.072072072    2.951422629    2.951422629    2.951422629
    7.087087087    2.896290153    2.896290153    2.896290153
    7.102102102    2.853697029    2.853697029    2.853697029
    7.117117117    2.836829443    2.836829443    2.836829443
    7.132132132    2.843722172    2.843722172    2.843722172
    7.147147147    2.861788998    2.861788998    2.861788998
    7.162162162    2.881019119    2.881019119    2.881019119
    7.177177177    2.897956699    2.897956699    2.897956699
    7.192192192    2.908687969    2.908687969    2.908687969
    7.207207207    2.905531162    2.905531162    2.905531162
    7.222222222    2.881581559    2.881581559    2.881581559
    7.237237237    2.834552906    2.834552906    2.834552906
    7.252252252    2.767807130    2.767807130    2.767807130
    7.267267267    2.693077342    2.693077342    2.693077342
    7.282282282    2.624178131    2.624178131    2.624178131
    7.297297297    2.568598713    2.568598713    2.568598713
    7.312312312    2.529272428    2.529272428    2.529272428
    7.327327327    2.507651825    2.507651825    2.507651825
    7.342342342    2.498978658    2.498978658    2.498978658
    7.357357357    2.494999842    2.494999842    2.494999842
    7.372372372    2.493474786    2.493474786    2.493474786
    7.387387387    2.499836975    2.499836975    2.499836975
    7.402402402    2.519302396    2.519302396    2.519302396
    7.417417417    2.550914850    2.550914850    2.550914850
    7.432432432    2.586267012    2.586267012    2.586267012
    7.447447447    2.611202428    2.611202428    2.611202428
    7.462462462    2.615931356    2.615931356    2.615931356
    7.477477477    2.598706308    2.598706308    2.598706308
    7.492492492    2.563147859    2.563147859    2.563147859
    7.507507508    2.515346569    2.515346569    2.515346569
    7.522522523    2.460946015    2.460946015    2.460946015
    7.537537538    2.404122975    2.404122975    2.404122975
    7.552552553    2.352409655    2.352409655    2.352409655
    7.567567568    2.317096970    2.317096970    2.317096970
    7.582582583    2.299449786    2.299449786    2.299449786
    7.597597598    2.286843669    2.286843669    2.286843669
    7.612612613    2.270481225    2.270481225    2.270481225
    7.627627628    2.256012313    2.256012313    2.256012313
    7.642642643    2.250270722    2.250270722    2.250270722
    7.657657658    2.252134292    2.252134292    2.252134292
    7.672672673    2.257311319    2.257311319    2.257311319
    7.687687688    2.263657927    2.263657927    2.263657927
