# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    13.186217176   13.186217176   13.186217176
    6.126126126   -4.288300610   -4.288300610   -4.288300610
    6.141141141   -4.228108372   -4.228108372   -4.228108372
    6.156156156   -4.163522302   -4.163522303   -4.163522302
    6.171171171   -4.108958343   -4.108958343   -4.108958343
    6.186186186   -4.070281523   -4.070281524   -4.070281523
    6.201201201   -4.053938040   -4.053938040   -4.053938040
    6.216216216   -4.064570600   -4.064570600   -4.064570600
    6.231231231   -4.088399104   -4.088399104   -4.088399104
    6.246246246   -4.100059166   -4.100059166   -4.100059166
    6.261261261   -4.092178455   -4.092178455   -4.092178455
    6.276276276   -4.078097304   -4.078097305   -4.078097304
    6.291291291   -4.070321539   -4.070321540   -4.070321539
    6.306306306   -4.071789237   -4.071789237   -4.071789237
    6.321321321   -4.080057802   -4.080057802   -4.080057802
    6.336336336   -4.094694326   -4.094694326   -4.094694326
    6.351351351   -4.112120718   -4.112120719   -4.112120719
    6.366366366   -4.118118475   -4.118118475   -4.118118475
    6.381381381   -4.104111278   -4.104111278   -4.104111278
    6.396396396   -4.079555943   -4.079555943   -4.079555943
    6.411411411   -4.052432147   -4.052432147   -4.052432147
    6.426426426   -4.020873744   -4.020873744   -4.020873744
    6.441441441   -3.983848202   -3.983848202   -3.983848202
    6.456456456   -3.945831550   -3.945831550   -3.945831550
    6.471471471   -3.909661674   -3.909661674   -3.909661674
    6.486486486   -3.873836848   -3.873836848   -3.873836848
    6.501501502   -3.836898073   -3.836898073   -3.836898073
    6.516516517   -3.798883803   -3.798883803   -3.798883803
    6.531531532   -3.763589008   -3.763589008   -3.763589008
    6.546546547   -3.733832214   -3.733832214   -3.733832214
    6.561561562   -3.716191083   -3.716191083   -3.716191083
    6.576576577   -3.723308600   -3.723308601   -3.723308600
    6.591591592   -3.754141789   -3.754141790   -3.754141790
    6.606606607   -3.788183959   -3.788183959   -3.788183959
    6.621621622   -3.807022359   -3.807022359   -3.807022359
    6.636636637   -3.809991203   -3.809991203   -3.809991203
    6.651651652   -3.802354086   -3.802354086   -3.802354086
    6.666666667   -3.781834892   -3.781834893   -3.781834892
    6.681681682   -3.746115146   -3.746115147   -3.746115146
    6.696696697   -3.697127352   -3.697127352   -3.697127352
    6.711711712   -3.638495750   -3.638495750   -3.638495750
    6.726726727   -3.574466042   -3.574466042   -3.574466042
    6.741741742   -3.509581340   -3.509581340   -3.509581340
    6.756756757   -3.451285997   -3.451285997   -3.451285997
    6.771771772   -3.406772312   -3.406772313   -3.406772312
    6.786786787   -3.380529527   -3.380529527   -3.380529527
    6.801801802   -3.375055201   -3.375055201   -3.375055201
    6.816816817   -3.391537355   -3.391537355   -3.391537355
    6.831831832   -3.425655732   -3.425655732   -3.425655732
    6.846846847   -3.462732765   -3.462732766   -3.462732765
    6.861861862   -3.486190807   -3.486190807   -3.486190807
    6.876876877   -3.488146556   -3.488146557   -3.488146557
    6.891891892   -3.469008893   -3.469008894   -3.469008893
    6.906906907   -3.432401872   -3.432401873   -3.432401872
    6.921921922   -3.381284398   -3.381284398   -3.381284398
    6.936936937   -3.325037372   -3.325037373   -3.325037372
    6.951951952   -3.278938046   -3.278938047   -3.278938047
    6.966966967   -3.247691395   -3.247691395   -3.247691395
    6.981981982   -3.222499644   -3.222499645   -3.222499644
    6.996996997   -3.194325012   -3.194325012   -3.194325012
    7.012012012   -3.166780732   -3.166780732   -3.166780732
    7.027027027   -3.149585433   -3.149585434   -3.149585433
    7.042042042   -3.145366530   -3.145366530   -3.145366530
    7.057057057   -3.147440929   -3.147440930   -3.147440929
    7.072072072   -3.140985854   -3.140985854   -3.140985854
    7.087087087   -3.111536686   -3.111536686   -3.111536686
    7.102102102   -3.058829535   -3.058829535   -3.058829535
    7.117117117   -2.997629452   -2.997629452   -2.997629452
    7.132132132   -2.946338925   -2.946338925   -2.946338925
    7.147147147   -2.913930875   -2.913930875   -2.913930875
    7.162162162   -2.898529780   -2.898529780   -2.898529780
    7.177177177   -2.897649029   -2.897649029   -2.897649029
    7.192192192   -2.911976618   -2.911976619   -2.911976619
    7.207207207   -2.940067460   -2.940067460   -2.940067460
    7.222222222   -2.974578014   -2.974578014   -2.974578014
    7.237237237   -3.004986355   -3.004986355   -3.004986355
    7.252252252   -3.019232882   -3.019232882   -3.019232882
    7.267267267   -3.008683378   -3.008683378   -3.008683378
    7.282282282   -2.975006264   -2.975006265   -2.975006264
    7.297297297   -2.925824981   -2.925824982   -2.925824982
    7.312312312   -2.867964771   -2.867964772   -2.867964772
    7.327327327   -2.809251086   -2.809251086   -2.809251086
    7.342342342   -2.757765557   -2.757765557   -2.757765557
    7.357357357   -2.713852861   -2.713852861   -2.713852861
    7.372372372   -2.671773023   -2.671773024   -2.671773024
    7.387387387   -2.629040303   -2.629040303   -2.629040303
    7.402402402   -2.591283435   -2.591283435   -2.591283435
    7.417417417   -2.567785560   -2.567785560   -2.567785560
    7.432432432   -2.566876128   -2.566876128   -2.566876128
    7.447447447   -2.588637715   -2.588637715   -2.588637715
    7.462462462   -2.623432470   -2.623432471   -2.623432471
    7.477477477   -2.659832966   -2.659832966   -2.659832966
    7.492492492   -2.688790708   -2.688790708   -2.688790708
    7.507507508   -2.705243088   -2.705243088   -2.705243088
    7.522522523   -2.707458334   -2.707458334   -2.707458334
    7.537537538   -2.694000978   -2.694000978   -2.694000978
    7.552552553   -2.662651746   -2.662651746   -2.662651746
    7.567567568   -2.619394187   -2.619394188   -2.619394188
    7.582582583   -2.579398576   -2.579398576   -2.579398576
    7.597597598   -2.550081044   -2.550081044   -2.550081044
    7.612612613   -2.523166865   -2.523166865   -2.523166865
    7.627627628   -2.491137427   -2.491137428   -2.491137427
    7.642642643   -2.457918552   -2.457918553   -2.457918553
    7.657657658   -2.429990327   -2.429990327   -2.429990327
    7.672672673   -2.409218957   -2.409218957   -2.409218957
    7.687687688   -2.394962301   -2.394962301   -2.394962301
    7.702702703   -2.387980155   -2.387980156   -2.387980156
    7.717717718   -2.389516362   -2.389516362   -2.389516362
    7.732732733   -2.396592605   -2.396592606   -2.396592605
    7.747747748   -2.402279004   -2.402279004   -2.402279004
    7.762762763   -2.404473654   -2.404473654   -2.404473654
    7.777777778   -2.405781369   -2.405781369   -2.405781369
    7.792792793   -2.405186502   -2.405186502   -2.405186502
    7.807807808   -2.396993089   -2.396993089   -2.396993089
