# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    6.666666667    3.346638054    3.346638054    3.346638054
    6.681681682    3.339667397    3.339667397    3.339667397
    6.696696697    3.332725137    3.332725137    3.332725137
    6.711711712    3.325811133    3.325811133    3.325811133
    6.726726727    3.318925246    3.318925246    3.318925246
    6.741741742    3.312067340    3.312067340    3.312067340
    6.756756757    3.305237277    3.305237277    3.305237277
    6.771771772    3.298434919    3.298434919    3.298434919
    6.786786787    3.291660133    3.291660133    3.291660133
    6.801801802    3.284912781    3.284912781    3.284912781
    6.816816817    3.278192731    3.278192731    3.278192731
    6.831831832    3.271499849    3.271499849    3.271499849
    6.846846847    3.264834001    3.264834001    3.264834001
    6.861861862    3.258195055    3.258195055    3.258195055
    6.876876877    3.251582881    3.251582881    3.251582881
    6.891891892    3.244997347    3.244997347    3.244997347
    6.906906907    3.238438324    3.238438324    3.238438324
    6.921921922    3.231905681    3.231905681    3.231905681
    6.936936937    3.225399290    3.225399290    3.225399290
    6.951951952    3.218919024    3.218919024    3.218919024
    6.966966967    3.212464755    3.212464755    3.212464755
    6.981981982    3.206036356    3.206036356    3.206036356
    6.996996997    3.199633702    3.199633702    3.199633702
    7.012012012    3.193256667    3.193256667    3.193256667
    7.027027027    3.186905126    3.186905126    3.186905126
    7.042042042    3.180578956    3.180578956    3.180578956
    7.057057057    3.174278034    3.174278034    3.174278034
    7.072072072    3.168002236    3.168002236    3.168002236
    7.087087087    3.161751442    3.161751442    3.161751442
    7.102102102    3.155525529    3.155525529    3.155525529
    7.117117117    3.149324378    3.149324378    3.149324378
    7.132132132    3.143147867    3.143147867    3.143147867
    7.147147147    3.136995879    3.136995879    3.136995879
    7.162162162    3.130868293    3.130868293    3.130868293
    7.177177177    3.124764993    3.124764993    3.124764993
    7.192192192    3.118685860    3.118685860    3.118685860
    7.207207207    3.112630778    3.112630778    3.112630778
    7.222222222    3.106599630    3.106599630    3.106599630
    7.237237237    3.100592302    3.100592302    3.100592302
    7.252252252    3.094608679    3.094608679    3.094608679
    7.267267267    3.088648645    3.088648645    3.088648645
    7.282282282    3.082712088    3.082712088    3.082712088
    7.297297297    3.076798893    3.076798893    3.076798893
    7.312312312    3.070908950    3.070908950    3.070908950
    7.327327327    3.065042146    3.065042146    3.065042146
    7.342342342    3.059198369    3.059198369    3.059198369
    7.357357357    3.053377509    3.053377509    3.053377509
    7.372372372    3.047579457    3.047579457    3.047579457
    7.387387387    3.041804101    3.041804101    3.041804101
    7.402402402    3.036051335    3.036051335    3.036051335
    7.417417417    3.030321049    3.030321049    3.030321049
    7.432432432    3.024613135    3.024613135    3.024613135
    7.447447447    3.018927487    3.018927487    3.018927487
    7.462462462    3.013263998    3.013263998    3.013263998
    7.477477477    3.007622562    3.007622562    3.007622562
    7.492492492    3.002003074    3.002003074    3.002003074
    7.507507508    2.996405428    2.996405428    2.996405428
    7.522522523    2.990829521    2.990829521    2.990829521
    7.537537538    2.985275248    2.985275248    2.985275248
    7.552552553    2.979742507    2.979742507    2.979742507
    7.567567568    2.974231195    2.974231195    2.974231195
    7.582582583    2.968741210    2.968741210    2.968741210
    7.597597598    2.963272450    2.963272450    2.963272450
    7.612612613    2.957824815    2.957824815    2.957824815
    7.627627628    2.952398204    2.952398204    2.952398204
    7.642642643    2.946992516    2.946992516    2.946992516
    7.657657658    2.941607654    2.941607654    2.941607654
    7.672672673    2.936243517    2.936243517    2.936243517
    7.687687688    2.930900008    2.930900008    2.930900008
    7.702702703    2.925577029    2.925577029    2.925577029
    7.717717718    2.920274483    2.920274483    2.920274483
    7.732732733    2.914992273    2.914992273    2.914992273
    7.747747748    2.909730302    2.909730302    2.909730302
    7.762762763    2.904488476    2.904488476    2.904488476
    7.777777778    2.899266698    2.899266698    2.899266698
    7.792792793    2.894064875    2.894064875    2.894064875
    7.807807808    2.888882912    2.888882912    2.888882912
    7.822822823    2.883720715    2.883720715    2.883720715
    7.837837838    2.878578192    2.878578192    2.878578192
    7.852852853    2.873455249    2.873455249    2.873455249
    7.867867868    2.868351795    2.868351795    2.868351795
    7.882882883    2.863267738    2.863267738    2.863267738
    7.897897898    2.858202987    2.858202987    2.858202987
    7.912912913    2.853157451    2.853157451    2.853157451
    7.927927928    2.848131039    2.848131039    2.848131039
    7.942942943    2.843123663    2.843123663    2.843123663
    7.957957958    2.838135233    2.838135233    2.838135233
    7.972972973    2.833165660    2.833165660    2.833165660
    7.987987988    2.828214856    2.828214856    2.828214856
    8.003003003    2.823282733    2.823282733    2.823282733
    8.018018018    2.818369204    2.818369204    2.818369204
    8.033033033    2.813474182    2.813474182    2.813474182
    8.048048048    2.808597581    2.808597581    2.808597581
    8.063063063    2.803739314    2.803739314    2.803739314
    8.078078078    2.798899296    2.798899296    2.798899296
    8.093093093    2.794077442    2.794077442    2.794077442
