# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    14.644068200   14.644068200   14.644068200
    6.516516517   -5.230702952   -5.230702952   -5.230702952
    6.531531532   -5.218337229   -5.218337230   -5.218337229
    6.546546547   -5.202201273   -5.202201273   -5.202201273
    6.561561562   -5.177625231   -5.177625231   -5.177625231
    6.576576577   -5.133087212   -5.133087212   -5.133087212
    6.591591592   -5.066576127   -5.066576127   -5.066576127
    6.606606607   -5.005375705   -5.005375705   -5.005375705
    6.621621622   -4.980652949   -4.980652949   -4.980652949
    6.636636637   -4.978140506   -4.978140506   -4.978140506
    6.651651652   -4.959983466   -4.959983466   -4.959983466
    6.666666667   -4.916913075   -4.916913075   -4.916913075
    6.681681682   -4.869287477   -4.869287477   -4.869287477
    6.696696697   -4.836564687   -4.836564687   -4.836564687
    6.711711712   -4.812821512   -4.812821512   -4.812821512
    6.726726727   -4.779930493   -4.779930493   -4.779930493
    6.741741742   -4.734236765   -4.734236765   -4.734236765
    6.756756757   -4.694836810   -4.694836810   -4.694836810
    6.771771772   -4.678570018   -4.678570018   -4.678570018
    6.786786787   -4.674267311   -4.674267312   -4.674267311
    6.801801802   -4.659791538   -4.659791539   -4.659791538
    6.816816817   -4.634437234   -4.634437234   -4.634437234
    6.831831832   -4.620325029   -4.620325029   -4.620325029
    6.846846847   -4.628827501   -4.628827501   -4.628827501
    6.861861862   -4.648773010   -4.648773010   -4.648773010
    6.876876877   -4.665176866   -4.665176866   -4.665176866
    6.891891892   -4.665348533   -4.665348533   -4.665348533
    6.906906907   -4.647493122   -4.647493122   -4.647493122
    6.921921922   -4.618125361   -4.618125361   -4.618125361
    6.936936937   -4.575266039   -4.575266039   -4.575266039
    6.951951952   -4.511199566   -4.511199566   -4.511199566
    6.966966967   -4.420883471   -4.420883471   -4.420883471
    6.981981982   -4.307525774   -4.307525774   -4.307525774
    6.996996997   -4.192945130   -4.192945130   -4.192945130
    7.012012012   -4.108369089   -4.108369089   -4.108369089
    7.027027027   -4.065794499   -4.065794499   -4.065794499
    7.042042042   -4.052533349   -4.052533349   -4.052533349
    7.057057057   -4.061132878   -4.061132878   -4.061132878
    7.072072072   -4.101116807   -4.101116807   -4.101116807
    7.087087087   -4.173500780   -4.173500780   -4.173500780
    7.102102102   -4.254679572   -4.254679572   -4.254679572
    7.117117117   -4.312423238   -4.312423238   -4.312423238
    7.132132132   -4.328571262   -4.328571262   -4.328571262
    7.147147147   -4.305983665   -4.305983665   -4.305983665
    7.162162162   -4.258385355   -4.258385355   -4.258385355
    7.177177177   -4.196739170   -4.196739170   -4.196739170
    7.192192192   -4.127019309   -4.127019309   -4.127019309
    7.207207207   -4.055729151   -4.055729151   -4.055729151
    7.222222222   -3.989262457   -3.989262457   -3.989262457
    7.237237237   -3.924252830   -3.924252830   -3.924252830
    7.252252252   -3.852724797   -3.852724797   -3.852724797
    7.267267267   -3.773466852   -3.773466852   -3.773466852
    7.282282282   -3.693472651   -3.693472652   -3.693472652
    7.297297297   -3.627162322   -3.627162322   -3.627162322
    7.312312312   -3.592365169   -3.592365170   -3.592365169
    7.327327327   -3.602895830   -3.602895830   -3.602895830
    7.342342342   -3.662179408   -3.662179408   -3.662179408
