# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    6.726726727    3.715199483    3.715199483    3.715199483
    6.741741742    3.707595628    3.707595628    3.707595628
    6.756756757    3.700020042    3.700020042    3.700020042
    6.771771772    3.692472605    3.692472605    3.692472605
    6.786786787    3.684953200    3.684953200    3.684953200
    6.801801802    3.677461709    3.677461709    3.677461709
    6.816816817    3.669998016    3.669998016    3.669998016
    6.831831832    3.662562004    3.662562004    3.662562004
    6.846846847    3.655153556    3.655153556    3.655153556
    6.861861862    3.647772557    3.647772557    3.647772557
    6.876876877    3.640418892    3.640418892    3.640418892
    6.891891892    3.633092445    3.633092445    3.633092445
    6.906906907    3.625793103    3.625793103    3.625793103
    6.921921922    3.618520752    3.618520752    3.618520752
    6.936936937    3.611275277    3.611275277    3.611275277
    6.951951952    3.604056567    3.604056567    3.604056567
    6.966966967    3.596864507    3.596864507    3.596864507
    6.981981982    3.589698987    3.589698987    3.589698987
    6.996996997    3.582559894    3.582559894    3.582559894
    7.012012012    3.575447117    3.575447117    3.575447117
    7.027027027    3.568360545    3.568360545    3.568360545
    7.042042042    3.561300067    3.561300067    3.561300067
    7.057057057    3.554265574    3.554265574    3.554265574
    7.072072072    3.547256956    3.547256956    3.547256956
    7.087087087    3.540274104    3.540274104    3.540274104
    7.102102102    3.533316908    3.533316908    3.533316908
    7.117117117    3.526385262    3.526385262    3.526385262
    7.132132132    3.519479056    3.519479056    3.519479056
    7.147147147    3.512598183    3.512598183    3.512598183
    7.162162162    3.505742537    3.505742537    3.505742537
    7.177177177    3.498912011    3.498912011    3.498912011
    7.192192192    3.492106499    3.492106499    3.492106499
    7.207207207    3.485325894    3.485325894    3.485325894
    7.222222222    3.478570092    3.478570092    3.478570092
    7.237237237    3.471838988    3.471838988    3.471838988
    7.252252252    3.465132478    3.465132478    3.465132478
    7.267267267    3.458450456    3.458450456    3.458450456
    7.282282282    3.451792821    3.451792821    3.451792821
    7.297297297    3.445159468    3.445159468    3.445159468
    7.312312312    3.438550295    3.438550295    3.438550295
    7.327327327    3.431965200    3.431965200    3.431965200
    7.342342342    3.425404080    3.425404080    3.425404080
    7.357357357    3.418866835    3.418866835    3.418866835
    7.372372372    3.412353362    3.412353362    3.412353362
    7.387387387    3.405863563    3.405863563    3.405863563
    7.402402402    3.399397336    3.399397336    3.399397336
    7.417417417    3.392954581    3.392954581    3.392954581
    7.432432432    3.386535199    3.386535199    3.386535199
    7.447447447    3.380139092    3.380139092    3.380139092
    7.462462462    3.373766161    3.373766161    3.373766161
    7.477477477    3.367416307    3.367416307    3.367416307
    7.492492492    3.361089433    3.361089433    3.361089433
    7.507507508    3.354785442    3.354785442    3.354785442
    7.522522523    3.348504236    3.348504236    3.348504236
    7.537537538    3.342245720    3.342245720    3.342245720
    7.552552553    3.336009796    3.336009796    3.336009796
    7.567567568    3.329796371    3.329796371    3.329796371
    7.582582583    3.323605347    3.323605347    3.323605347
    7.597597598    3.317436631    3.317436631    3.317436631
    7.612612613    3.311290128    3.311290128    3.311290128
    7.627627628    3.305165744    3.305165744    3.305165744
    7.642642643    3.299063385    3.299063385    3.299063385
    7.657657658    3.292982959    3.292982959    3.292982959
    7.672672673    3.286924371    3.286924371    3.286924371
    7.687687688    3.280887531    3.280887531    3.280887531
    7.702702703    3.274872345    3.274872345    3.274872345
    7.717717718    3.268878722    3.268878722    3.268878722
    7.732732733    3.262906571    3.262906571    3.262906571
    7.747747748    3.256955802    3.256955802    3.256955802
    7.762762763    3.251026323    3.251026323    3.251026323
    7.777777778    3.245118044    3.245118044    3.245118044
    7.792792793    3.239230877    3.239230877    3.239230877
    7.807807808    3.233364731    3.233364731    3.233364731
    7.822822823    3.227519517    3.227519517    3.227519517
    7.837837838    3.221695149    3.221695149    3.221695149
    7.852852853    3.215891536    3.215891536    3.215891536
    7.867867868    3.210108591    3.210108591    3.210108591
    7.882882883    3.204346228    3.204346228    3.204346228
    7.897897898    3.198604359    3.198604359    3.198604359
    7.912912913    3.192882897    3.192882897    3.192882897
    7.927927928    3.187181757    3.187181757    3.187181757
    7.942942943    3.181500852    3.181500852    3.181500852
    7.957957958    3.175840097    3.175840097    3.175840097
    7.972972973    3.170199407    3.170199407    3.170199407
    7.987987988    3.164578698    3.164578698    3.164578698
    8.003003003    3.158977884    3.158977884    3.158977884
    8.018018018    3.153396883    3.153396883    3.153396883
    8.033033033    3.147835610    3.147835610    3.147835610
    8.048048048    3.142293982    3.142293982    3.142293982
    8.063063063    3.136771917    3.136771917    3.136771917
    8.078078078    3.131269332    3.131269332    3.131269332
    8.093093093    3.125786145    3.125786145    3.125786145
    8.108108108    3.120322273    3.120322273    3.120322273
    8.123123123    3.114877637    3.114877637    3.114877637
    8.138138138    3.109452154    3.109452154    3.109452154
    8.153153153    3.104045745    3.104045745    3.104045745
    8.168168168    3.098658328    3.098658328    3.098658328
    8.183183183    3.093289825    3.093289825    3.093289825
    8.198198198    3.087940154    3.087940154    3.087940154
    8.213213213    3.082609238    3.082609238    3.082609238
    8.228228228    3.077296997    3.077296997    3.077296997
    8.243243243    3.072003353    3.072003353    3.072003353
    8.258258258    3.066728227    3.066728227    3.066728227
    8.273273273    3.061471542    3.061471542    3.061471542
    8.288288288    3.056233221    3.056233221    3.056233221
    8.303303303    3.051013185    3.051013185    3.051013185
    8.318318318    3.045811360    3.045811360    3.045811360
