# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    14.839789595   14.839789595   14.839789595
    4.204204204   14.707827263   14.707827263   14.707827263
    4.219219219   14.582117065   14.582117065   14.582117065
    4.234234234   14.290748055   14.290748054   14.290748054
    4.249249249   13.894461157   13.894461157   13.894461157
    4.264264264   13.449880464   13.449880464   13.449880464
    4.279279279   12.916260714   12.916260714   12.916260714
    4.294294294   12.155878783   12.155878783   12.155878783
    4.309309309   10.989851233   10.989851232   10.989851232
    4.324324324    9.297876830    9.297876830    9.297876830
    4.339339339    7.056826519    7.056826519    7.056826519
    4.354354354    4.375438108    4.375438108    4.375438108
    4.369369369    1.597027189    1.597027189    1.597027189
    4.384384384   -0.823827848   -0.823827848   -0.823827848
    4.399399399   -2.688790544   -2.688790544   -2.688790544
    4.414414414   -4.086596569   -4.086596569   -4.086596569
    4.429429429   -5.250057827   -5.250057827   -5.250057827
    4.444444444   -6.443750977   -6.443750977   -6.443750977
    4.459459459   -7.676438106   -7.676438106   -7.676438106
    4.474474474   -8.598742167   -8.598742167   -8.598742167
    4.489489489   -8.900525031   -8.900525031   -8.900525031
    4.504504505   -8.625073539   -8.625073539   -8.625073539
    4.519519520   -8.074209968   -8.074209968   -8.074209968
    4.534534535   -7.547424392   -7.547424392   -7.547424392
    4.549549550   -7.222558515   -7.222558515   -7.222558515
    4.564564565   -7.232890450   -7.232890450   -7.232890450
    4.579579580   -7.696251228   -7.696251229   -7.696251229
    4.594594595   -8.582118326   -8.582118326   -8.582118326
    4.609609610   -9.540174532   -9.540174532   -9.540174532
    4.624624625  -10.053534895  -10.053534895  -10.053534895
    4.639639640   -9.921454888   -9.921454888   -9.921454888
    4.654654655   -9.328724494   -9.328724494   -9.328724494
    4.669669670   -8.547676058   -8.547676058   -8.547676058
    4.684684685   -7.757993582   -7.757993582   -7.757993582
    4.699699700   -7.047674206   -7.047674206   -7.047674206
    4.714714715   -6.483095067   -6.483095068   -6.483095068
    4.729729730   -6.137588738   -6.137588738   -6.137588738
    4.744744745   -6.064298744   -6.064298744   -6.064298744
    4.759759760   -6.273632436   -6.273632436   -6.273632436
    4.774774775   -6.750867065   -6.750867065   -6.750867065
    4.789789790   -7.429866089   -7.429866089   -7.429866089
    4.804804805   -8.101685943   -8.101685943   -8.101685943
    4.819819820   -8.470054645   -8.470054645   -8.470054645
    4.834834835   -8.431644955   -8.431644955   -8.431644955
    4.849849850   -8.128938746   -8.128938746   -8.128938746
    4.864864865   -7.718821472   -7.718821472   -7.718821472
    4.879879880   -7.265851347   -7.265851347   -7.265851347
    4.894894895   -6.805592973   -6.805592973   -6.805592973
    4.909909910   -6.391097449   -6.391097449   -6.391097449
    4.924924925   -6.036076424   -6.036076424   -6.036076424
    4.939939940   -5.706498094   -5.706498094   -5.706498094
    4.954954955   -5.399004333   -5.399004333   -5.399004333
    4.969969970   -5.155227029   -5.155227029   -5.155227029
    4.984984985   -5.031917704   -5.031917704   -5.031917704
    5.000000000   -5.078869414   -5.078869415   -5.078869415
    5.015015015   -5.309047254   -5.309047254   -5.309047254
    5.030030030   -5.678849972   -5.678849973   -5.678849973
    5.045045045   -6.083236291   -6.083236291   -6.083236291
    5.060060060   -6.353456237   -6.353456237   -6.353456237
    5.075075075   -6.379670832   -6.379670832   -6.379670832
    5.090090090   -6.216700762   -6.216700762   -6.216700762
    5.105105105   -5.978978120   -5.978978120   -5.978978120
    5.120120120   -5.713610181   -5.713610181   -5.713610181
    5.135135135   -5.407483472   -5.407483473   -5.407483473
    5.150150150   -5.075949488   -5.075949488   -5.075949488
    5.165165165   -4.782275621   -4.782275621   -4.782275621
    5.180180180   -4.569195821   -4.569195821   -4.569195821
    5.195195195   -4.421586547   -4.421586547   -4.421586547
    5.210210210   -4.295918674   -4.295918674   -4.295918674
    5.225225225   -4.169583454   -4.169583454   -4.169583454
    5.240240240   -4.068007172   -4.068007172   -4.068007172
    5.255255255   -4.042034144   -4.042034145   -4.042034145
    5.270270270   -4.131755936   -4.131755936   -4.131755936
    5.285285285   -4.347438927   -4.347438927   -4.347438927
    5.300300300   -4.659511080   -4.659511080   -4.659511080
    5.315315315   -5.006283924   -5.006283924   -5.006283924
    5.330330330   -5.302116475   -5.302116475   -5.302116475
    5.345345345   -5.454321657   -5.454321657   -5.454321657
    5.360360360   -5.423007442   -5.423007442   -5.423007442
    5.375375375   -5.266273732   -5.266273732   -5.266273732
    5.390390390   -5.075787560   -5.075787560   -5.075787560
    5.405405405   -4.890941002   -4.890941003   -4.890941003
    5.420420420   -4.712780637   -4.712780637   -4.712780637
